customer_id,customer_billing_city,customer_billing_state,customer_billing_zip,customer_billing_country,customer_since,customer_purchases,customer_area_code,customer_email_from,customer_email_ext,customer_is_business,customer_total_value
777,Pendleton,IN,46064,US,9/29/2009,1,765,aol.com,com,1,0
4605,Metairie,LA,70005,USA,11/5/2013,1,504,yahoo.com,com,0,49.84
4739,Ithaca,NY,14850,USA,8/26/2014,1,617,personal domain,edu,0,69.72
2223,north hollywood,CA,91605,USA,7/20/2010,1,818,aol.com,com,0,35.8
2717,Fayetteville,NC,28303,USA,1/19/2011,1,910,personal domain,edu,0,40.67
4830,Richfield,WI,53076,USA,4/25/2015,1,262,gmail.com,com,0,48.18
4081,Butler,PA,16002,USA,6/21/2012,1, ,personal domain, ,0,109.24
4353,Collins,MO,64738,USA,1/9/2013,1,417,personal domain, ,0,54.98
2017,Los Angeles,CA,90016,US,6/4/2010,4,213,aol.com,com,1,142.32
2686,Greenwood,IN,46142,USA,1/7/2011,1, ,comcast.net,net,0,19.94
4462,Concord,NC,28027,USA,4/27/2013,1,305,hotmail.com,com,0,28.24
3617,Gladewater,TX,75647,USA,11/1/2011,1, ,msn.com,com,0,59.05
3612,Las Vegas,NV,89110,USA,10/28/2011,1,702,yahoo.com,com,0,51.97
1596,Omaha,NE,68114,US,3/17/2010,1,,netscape.net,net,0,19.76
1264,Linden,NJ,7036,US,1/27/2010,2,908,personal domain,com,0,73.87
4363,Baltimore,MD,21206,USA,1/19/2013,1,443,yahoo.com,com,0,59.08
3474,Payson,AZ,85541,USA,8/25/2011,0,928,yahoo.com,com,1,0
2799,Ridgeville Corners,OH,43555,USA,2/11/2011,2,419,hotmail.com,com,0,36.42
1826,Watervliet,NY,12189-3627,US,4/28/2010,0,518,hotmail.com,com,0,0
2774,Holbrook,NY,11741,USA,2/5/2011,0,845,gmail.com,com,1,0
1499,House Springs,MO,63051,US,3/6/2010,0,314,hotmail.com,com,1,0
3468,columbus,OH,43221,USA,8/24/2011,2,614,personal domain,net,0,183.06
4096,Alta Loma,CA,91701,USA,7/1/2012,1,951,personal domain,org,0,18.94
2020,Clinton,MD,20735,US,6/4/2010,1,301,personal domain,com,1,28.08
2219,Mansfield,TX,76063,USA,7/20/2010,1,817,att.net,net,0,47.96
1598,Marshall,MN,56258,US,3/17/2010,2,507,personal domain,net,0,44.86
1029,Victoria,TX,77904,US,11/30/2009,1,361,suddenlink.net,net,0,73.25
3392,Tampa,FL,33624,USA,7/21/2011,2,813,gmail.com,com,0,195.01
3511,westford,MA,1886,USA,9/9/2011,1,978,yahoo.com,com,0,23.89
1252,Peachland,BC,V0H1X2,CA,1/25/2010,1,250,personal domain,ca,0,29.63
1425,Baker,LA,70714,US,2/25/2010,0,225,yahoo.com,com,1,0
1297,Borden,IN,47106,US,2/2/2010,1,502,insightbb.com,com,0,29.18
1011,Bakersfield,CA,93311,US,11/24/2009,1,661,sbcglobal.net,net,0,20.05
995,Garden Grove,CA,92840,US,11/19/2009,1,714,aol.com,com,1,22.25
2451,Hillsborough,NC,27278,USA,9/29/2010,1,919,personal domain,com,0,18.88
3865,Round Mountain,NV,89045,USA,3/15/2012,1,775,yahoo.com,com,0,62.56
3426,Tucson,AZ,85718,USA,8/3/2011,2,520,gmail.com,com,0,145.14
1987,Glenpool,OK,74033,US,5/26/2010,1,918,gmail.com,com,1,0
756,Lehigh Acres,FL,33971,US,9/25/2009,0,239,aol.com,com,0,0
112,Largo,FL,33774,US,11/20/2008,2,727,personal domain,com,0,59.86
681,Prinevillr,OREGON,97754,US,9/4/2009,0,541,personal domain,net,1,0
4101,Ligonier,IN,46767,USA,7/7/2012,1,260,gmail.com,com,0,36.73
3672,Palm Desert,CA,92260,USA,11/30/2011,1,760,personal domain, ,0,25.39
4803,franklin park,IL,60131,USA,3/27/2015,1,847,aol.com,com,0,87.14
3627,atlanta,GA,30363,USA,11/4/2011,1,770,gmail.com,com,0,60.65
1024,Dolton,IL,60419,US,11/28/2009,1,708,yahoo.com,com,1,28.83
1889,Lebanon,OH,45036,US,5/8/2010,1,513,att.net,net,0,16.46
3708,Norton Shores,MI,49441-5401,USA,12/25/2011,1, ,gmail.com,com,0,21.82
4310,Greensboro,NC,27410,USA,11/14/2012,2, ,gmail.com,com,0,78.28
3187,Bremerton,WA,98337-1084,USA,5/12/2011,1,360,comcast.net,net,0,43.64
179,Chardon,OHIO,44024,US,2/19/2009,1,,hotmail.com,com,0,19.93
773,Oklahoma City,OK,73135,US,9/28/2009,1,405,yahoo.com,com,0,24.43
3182,New York Mills,MN,56567,USA,5/11/2011,2,218,hotmail.com,com,0,157.68
860,Jamul,CA,91935,US,10/18/2009,1,619,hotmail.com,com,0,54.58
1878,Greenville,SC,29605,US,5/6/2010,1,864,yahoo.com,com,1,0
4149,Huntington Beach,CA,92646,USA,8/9/2012,1,714,personal domain, ,0,106.15
922,Akron,OH,44305,US,11/3/2009,0,330,yahoo.com,com,0,0
1182,Girard,OHIO,44420,US,1/8/2010,0,330,att.net,net,1,0
3581,Springfield,OR,97478,USA,10/10/2011,0,541,gmail.com,com,1,0
214,Salix,IA,51052,US,3/21/2009,1,712,hotmail.com,com,1,80.41
4379,pleasant valley,NY,12569,USA,2/7/2013,1,845,aol.com,com,0,12.43
1083,New Paltz,NY,12561,US,12/10/2009,1,845,gmail.com,com,0,16.6
103,Elkmont,ALABAMA,35620,US,11/15/2008,0,256,aol.com,com,1,0
3068,Dover,OH,44622,USA,4/14/2011,0,330,personal domain,com,1,0
1744,Mobile,AL,36695,US,4/11/2010,0,251,yahoo.com,com,0,0
2060,Sarasota,FL,34242,US,6/13/2010,1,407,ymail.com,com,1,21.67
1162,Denville,NJ,7834,US,1/3/2010,1,973,optonline.net,net,0,21.67
1335,Atlanta,IL,61723,US,2/8/2010,1,309,yahoo.com,com,0,5.21
3194,Littleton,CO,80120,USA,5/13/2011,0,303,mac.com,com,1,0
4437,Frederick,CO,80530,USA,4/4/2013,1,303,gmail.com,com,0,43.79
3092,Chicago,IL,60638,USA,4/18/2011,1,773,gmail.com,com,0,82.06
4155,Shippensburg,PA,17257,USA,8/13/2012,1,717,ship.edu,edu,0,111.32
3242,Castroville,TX,78009,USA,5/27/2011,2, ,yahoo.com,com,0,82.25
564,Fishers,IN,46038,US,8/7/2009,0,,yahoo.com,com,0,0
1751,Cincinnati,OH,45241,US,4/12/2010,1,513,personal domain,com,0,87.79
4772,shelbyville,TN,37160,USA,12/7/2014,1, ,yahoo.com,com,0,22.34
3540,Charlotte,NC,28277,USA,9/20/2011,1,704,personal domain,com,0,39.58
2526,Laurel,MD,20724,USA,10/28/2010,2,301,yahoo.com,com,0,67.06
988,Port Charlotte,FL,33954,US,11/17/2009,1,941,comcast.net,net,0,54.06
811,Charlotte,NC,28273,US,10/6/2009,1,704,yahoo.com,com,0,34.09
3349,Souris,MB,R0K 2C0,CAN,7/2/2011,1,204,hotmail.com,com,0,80.07
1971,Melrose Park,IL,60160,US,5/21/2010,1,708,yahoo.com,com,0,163.08
4777,Montrose,PA,18801,USA,1/5/2015,1,607,gmail.com,com,0,17.68
3181,Rancho Palos Verdes,CA,90275,USA,5/11/2011,1,310,yahoo.com,com,0,35.79
12,Ionia,MI,48846,US,6/13/2008,0,616,personal domain,net,0,0
977,Greensboro,NC,27407,US,11/14/2009,1,336,yahoo.com,com,0,68.91
765,Charlotte,NC,28214,UY,9/27/2009,0,704,carolina.rr.com,com,1,0
2514,Tacoma,WA,98407,USA,10/22/2010,1,253,yahoo.com,com,0,32.88
3286,Louisville,KY,40220,USA,6/11/2011,1, ,personal domain, ,0,66.43
4582,Catonsville,MD,21228,USA,9/30/2013,1,443,verizon.net,net,0,104.98
3668,Loveland,OH,45140,USA,11/28/2011,1,513,hotmail.com,com,0,88.71
2342,Lemont,IN,60439,USA,8/24/2010,1, ,yahoo.com,com,0,24.02
4708,LITTLE FALLS,NJ,7424,USA,6/14/2014,1, ,aol.com,com,0,40.62
4309,lacey,WA,98503,USA,11/13/2012,1, ,gmail.com,com,0,30.08
2621,Honey Brook,PA,19344,USA,12/6/2010,1, ,yahoo.com,com,0,19.39
4184,Smithfield,UT,84335,USA,8/26/2012,1,435,msn.com,com,0,34.78
830,Pine Mountain,GA,31822,US,10/11/2009,0,706,hotmail.com,com,1,0
3779,Jamestown,NY,14701,USA,2/7/2012,1,716,stny.rr.com,com,0,26.87
1770,Beaufort,SC,29902,US,4/17/2010,0,843,personal domain,com,0,0
249,Decatur,IL,62526,US,4/7/2009,1,217,personal domain,com,0,33.82
456,Slidell,LOUISIANA,70458,US,6/29/2009,0,985,gmail.com,com,0,0
4721,Rouseville,PA,16344,USA,7/22/2014,1,814,yahoo.com,com,0,25.43
3190,Gahanna,OH,43230,USA,5/13/2011,1,510,gmail.com,com,0,55.61
297,Fort Wayne,IN,46825,US,5/11/2009,0,574,gmail.com,com,0,0
2222,Riverside,CA,92518,USA,7/20/2010,0,951,personal domain,org,1,0
1053,Wenatchee,WA,98801,US,12/5/2009,0,509,yahoo.com,com,0,0
3539,Springfield,OH,45504,USA,9/20/2011,1,937,yahoo.com,com,0,203.5
4218,Eastlake,OH,44095,USA,9/11/2012,1,440,yahoo.com,com,0,123.3
258,Detroit,MI,48213,US,4/19/2009,1,313,yahoo.com,com,1,31.65
4768,Brookshire,TX,77423,USA,11/17/2014,1,361,yahoo.com,com,0,26.83
1094,Santa Fe,NEW MEXICO,87508,US,12/12/2009,1,505,aol.com,com,0,25.05
2450,Coral Gables,FL,33156,USA,9/29/2010,2,305,personal domain,org,0,46.65
1336,Hooper,NE,68031,US,2/8/2010,1,402,personal domain,net,0,5.21
1796,Columbus,OHIO,43235,US,4/22/2010,1,614,aol.com,com,0,39.24
3022,Headland,AL,36345,USA,4/3/2011,1,334,personal domain,com,0,48.72
3383,Charlotte,NC,28270,USA,7/17/2011,1, ,personal domain, ,0,51.4
1079,Colleyville,TX,76034,US,12/10/2009,1,817,aol.com,com,0,51.35
4578,El Campo,TX,77437,USA,9/26/2013,2,979,personal domain,org,0,79.31
1660,State College,PA,16803,US,3/27/2010,0,814,comcast.net,net,0,0
646,Des Moines,IA,50311,US,8/27/2009,0,515,personal domain,com,0,0
1705,Council Bluffs,IA,51501,US,4/5/2010,1,402,cox.net,net,0,49.4
4900,Santa Barbara,CA,93108,USA,2/19/2016,1,805,personal domain, ,0,64.26
1076,Point Pleasant,NJ,8742,US,12/9/2009,1,732,gmail.com,com,0,66.75
1407,Middletown,CT,6457,US,2/22/2010,1,860,personal domain,net,0,19.76
1733,Woodman,WI,53827,US,4/10/2010,1,608,yahoo.com,com,0,9.88
2402,TROY,OH,45373,USA,9/15/2010,1,937,yahoo.com,com,0,135.43
2623,Fredericksburg,VA,22408,USA,12/7/2010,0,540,yahoo.com,com,1,0
3406,Saint Charles,IL,60174,USA,7/26/2011,1,630,ameritech.net,net,0,38.84
4547,Orlando,FL,32803,USA,7/30/2013,1,407,personal domain,edu,0,249.8
4495,El Paso,TX,79936,USA,5/29/2013,0,915,personal domain, ,0,0
1017,Sacramento,CA,95864,US,11/27/2009,1,916,hotmail.com,com,0,50.77
243,Gilbert,AZ,85234,US,4/4/2009,2,860,yahoo.com,com,0,127.38
1784,Baxter,TN,38544,US,4/20/2010,0,931,personal domain,edu,1,0
1646,Milpitas,CA,95035,US,3/24/2010,0,408,gmail.com,com,0,0
2709,Batavia,IL,60510,USA,1/17/2011,5,630,yahoo.com,com,1,364.04
2386,Williamsport,IN,47993,USA,9/9/2010,1,765,personal domain, ,0,110.95
174,New Haven,INDIANA,46774,US,2/17/2009,0,260,verizon.net,net,1,0
924,Oldsmar,FL,34677,US,11/3/2009,4,813,personal domain,com,1,271.25
2856,La Grande,OR,97850,USA,2/24/2011,2,503,yahoo.com,com,0,54.05
3146,Maryville,TN,37801,USA,5/3/2011,1,865,charter.net,net,0,105.97
2311,Clark,NJ,7066,USA,8/16/2010,1,718,verizon.net,net,0,48.85
2385,Corona Del Mar,CA,92625,USA,9/8/2010,1, ,personal domain,org,0,81.46
1163,Vallonia,INDIANA,47281,US,1/4/2010,0,812,hotmail.com,com,0,0
3398,Deer Park,WA,99006,USA,7/22/2011,4,509,personal domain,com,0,273.23
3331,Zolfo Springs,FL,33890,USA,6/26/2011,1,863,yahoo.com,com,0,49.33
2084,Tracy,CA,95377,US,6/19/2010,1,408,att.net,net,0,19.76
2703,Liberty,TX,77575,USA,1/14/2011,1,832,personal domain, ,0,48.94
2322,LOCKPORT,IL,60491,USA,8/18/2010,1,708,gmail.com,com,0,33.23
636,Brewer,MAINE,4412,US,8/25/2009,1,207,yahoo.com,com,0,20.54
400,Asheville,NC,28806,US,6/8/2009,2,828,bellsouth.net,net,1,0
4631,Springfield,PA,19064,USA,1/10/2014,2,610,gmail.com,com,0,89.31
951,Midlothian,VA,23112,US,11/8/2009,2,804,hotmail.com,com,0,72.88
494,Rocky Point,NC,28457,US,7/12/2009,1,910,gmail.com,com,0,86.6
855,Highland Heights,OH,44143,US,10/16/2009,0,440,roadrunner.com,com,0,0
4861,Phoenix,AZ,85028,USA,8/1/2015,1, ,personal domain,com,0,24.98
901,Dolton,IL,60419,US,10/30/2009,1,773,gmail.com,com,1,30.07
3055,Woodbridge,VA,22193,USA,4/11/2011,2,254,personal domain,mil,0,130.42
113,Columbia,MD,21046,US,11/21/2008,0,443,yahoo.com,com,0,0
4204,midland park,NJ,7432,USA,9/6/2012,1, ,aol.com,com,0,62.87
659,Phoenix,AZ,85024,US,8/31/2009,0,,cox.net,net,0,0
1122,Mt. Pleasant,SC,29464,US,12/19/2009,0,,gmail.com,com,0,0
1462,Waterbury,CT,6704,US,3/1/2010,1,,aol.com,com,0,9.88
1238,Coatesville,IN,46121,US,1/23/2010,2,765,gmail.com,com,0,134.76
4537,Salem,OR,97301,USA,7/12/2013,1,971,hotmail.com,com,0,27.81
402,Omaha,NE,68122,US,6/8/2009,0,402,aol.com,com,0,0
3372,Hartford,CT,6103,USA,7/13/2011,1,860,gmail.com,com,0,73.18
4497,Myrtle Beach,SC,29588,USA,5/31/2013,1, ,sc.rr.com,com,0,38.89
1882,Fremont,CA,94587,US,5/6/2010,1,510,yahoo.com,com,1,19.76
2332,Moorhead,MN,56560,USA,8/22/2010,1,701,live.com,com,0,64.45
197,Waddell,AZ,85355,US,3/10/2009,1,602,cox.net,net,0,33.96
1667,Haslett,MI,48840,US,3/28/2010,0,989,gmail.com,com,0,0
3200,Minneapolis,MN,55408,USA,5/16/2011,1,651,gmail.com,com,0,44.35
3986,Berkeley,CA,94707,USA,5/4/2012,1,510,gmail.com,com,0,199.45
4159,Lebanon,IN,46052,USA,8/15/2012,2,765,att.net,net,0,70.44
4067,Hawthorne,NV,89415,USA,6/16/2012,1,775,yahoo.com,com,0,35.59
1569,Mobile,AL,36608,US,3/15/2010,1,,bellsouth.net,net,0,17.26
2912,Orlando,FL,32811,USA,3/10/2011,1,407,aol.com,com,0,33.43
4526,Phoenix,AZ,85007,USA,7/3/2013,1, ,hotmail.com,com,0,15.99
1080,Elk Grove,CA,95624,US,12/10/2009,0,916,yahoo.com,com,1,0
2115,Cincinnati,OH,45240,US,6/26/2010,1,513,personal domain,com,0,219.4
2185,South Bound Brok,NJ,8880,US,7/6/2010,1,908,yahoo.com,com,0,19.89
281,Hamilton,OH,45013,US,5/3/2009,1,513,personal domain,ent,0,46.38
1515,Kokomo,IN,46901,US,3/9/2010,1,765,att.net,net,0,34.98
3596,Flagler Beach,FL,32136,USA,10/15/2011,1,386,cfl.rr.com,com,0,45.58
2445,greene,ME,4236,USA,9/27/2010,1,207,aol.com,com,0,62.59
3328,Jacksonville,FL,32258,USA,6/24/2011,0,813,aol.com,com,1,0
1379,Hyattsville,MD,20783,US,2/15/2010,0,240,netzero.com,com,0,0
2899,San jose,CA,95127-1952,USA,3/8/2011,1,408,yahoo.com,com,0,32.53
3029,Dixon,IL,61021,USA,4/4/2011,1,815,yahoo.com,com,0,69.56
537,Burley,ID,83318,US,7/28/2009,5,208,yahoo.com,com,1,316.33
239,Vacaville,CA,95687,US,3/31/2009,2,,sbcglobal.net,net,1,0
4004,Redding, ,96002,USA,5/13/2012,2,530,yahoo.com,com,0,47.06
4100,FRESNO,CA,93711,USA,7/7/2012,1,559,hotmail.com,com,0,27.74
3044,Troy,NY,12180,USA,4/8/2011,1,518,personal domain,com,0,11.38
65,Valrico,FL,33596,US,9/24/2008,1,813,gmail.com,com,1,17.16
3724,Kennett Square,PA,19348,USA,1/9/2012,1,610,personal domain, ,0,85.61
2938,Islamorada,FL,33036,USA,3/16/2011,0,305,aol.com,com,1,0
27,Peachtree City,GA,30269,US,7/26/2008,0,404,yahoo.com,com,0,0
1135,Camden,INDIANA,46917,US,12/22/2009,1,765,gmail.com,com,0,9.38
2297,Valrico,FL,33594,USA,8/13/2010,1, ,hotmail.com,com,0,110.92
834,Eugene,OR,97404,US,10/11/2009,1,541,q.com,com,0,47.64
2350,Sacramento,CA,95834,USA,8/25/2010,1, ,hotmail.com,com,0,46.07
414,Goldthwaite,TEXAS,76844,US,6/11/2009,0,325,personal domain,net,1,0
275,Caldwell,TEXAS,77836,US,4/28/2009,0,979,personal domain,net,1,0
527,Delafield,WI,53018,US,7/25/2009,1,414,personal domain,com,0,52.85
1277,Fremont,CA,94538,US,1/29/2010,0,,personal domain,com,0,0
339,Rockford,IL,61102,US,5/20/2009,2,815,att.net,net,1,0
381,Charlotte Amalie,VI,801,VI,6/1/2009,0,340,hotmail.com,com,0,0
3451,Rothbury,MI,49452,USA,8/17/2011,2, ,hotmail.com,com,0,133.35
1355,Marblehead,OHIO,43440,US,2/11/2010,1,419,personal domain,net,1,0
3517,Bronx,NY,10471,USA,9/13/2011,1,718,personal domain, ,0,91.57
4888,Tinley Park,IL,60477,USA,12/14/2015,1,773,hotmail.com,com,0,20.74
3154,Geneva,NE,68361,USA,5/4/2011,1,402,windstream.net,net,0,63.84
2679,los angeles,CA,90041,USA,1/3/2011,1,323,gmail.com,com,0,19.39
3771,Charlotte,NC,28216,USA,2/1/2012,0,704,gmail.com,com,1,0
4339,East Syracuse,NY,13057,USA,12/12/2012,1,845,hotmail.com,com,0,19.34
2760,Ellensburg,WA,98926,USA,1/31/2011,0,509,gmail.com,com,1,0
2551,delray beach f,FL,33445,USA,11/9/2010,1,561,aol.com,com,0,228.61
1724,Milwaukee,WISCONSIN,53223,US,4/8/2010,0,414,aol.com,com,1,0
58,Idaho Falls,ID,83402,US,9/14/2008,1,208,gmail.com,com,0,28.21
962,Madison,WI,53901,US,11/9/2009,1,608,yahoo.com,com,0,61.55
1977,Lebanon,PENNSYLVANIA,17042,US,5/23/2010,0,,comcast.net,net,0,0
708,Florida City,FL,33034,US,9/12/2009,1,863,live.com,com,0,195.29
908,Indiana,PA,15701,US,10/30/2009,0,724,yahoo.com,com,0,0
4034,Denver,CO,80231,USA,5/28/2012,1, ,personal domain, ,0,18.84
663,Houston,TEXAS,77080-1755,US,9/1/2009,1,832,sbcglobal.net,net,0,50.24
4476,Reno,NV,89509,USA,5/18/2013,1, ,yahoo.com,com,0,11.83
886,Califorina City,CA,93505,US,10/26/2009,2,760,msn.com,com,1,58.18
4845,North Miami Beach,FL,33162,USA,6/23/2015,1,786,gmail.com,com,0,44.99
3323,Murfreesboro,TN,37128,USA,6/22/2011,1,615,bellsouth.net,net,0,13.87
1450,Ostrander,OH,43061,US,2/28/2010,0,,hotmail.com,com,0,0
320,Dickinson,TX,77539,US,5/17/2009,0,,yahoo.com,com,0,0
529,Washingtonville,NY,10992,US,7/26/2009,0,845,frontiernet.net,net,1,0
2468,West Alexandria,OH,45381,USA,10/4/2010,0,937,live.com,com,1,0
4108,Lufkin,TX,75904,USA,7/12/2012,2,936,hotmail.com,com,0,155.8
3292,Plainfield,IL,60586,USA,6/13/2011,1, ,yahoo.com,com,0,32.27
2279,batavia,IL,60510,USA,8/9/2010,1,630,yahoo.com,com,0,93.75
1647,Portland,IN,47371,US,3/24/2010,1,260,personal domain,net,0,29.64
1837,Sapulpa,OK,74066,US,4/30/2010,1,918,gmail.com,com,0,59.28
656,Haslett,MI,48840,US,8/29/2009,1,517,gmail.com,com,0,12.56
989,Tallahasee,FL,32312,US,11/17/2009,0,850,hotmail.com,com,0,0
3325,Cottage Grove,MN,55016,USA,6/23/2011,1, ,hotmail.com,com,0,56.83
3497,New Rochelle,NY,10801,USA,9/2/2011,1,917,yahoo.com,com,0,52.11
437,Chicago,IL,60611,US,6/19/2009,1,847,hotmail.com,com,0,48.51
556,Villa Park,IL,60181,US,8/4/2009,1,630,yahoo.com,com,0,81.15
1008,Caledonia,OHIO,43314,US,11/23/2009,1,614,hughes.net,net,0,35.93
709,Orofino,IDAHO,83544,US,9/12/2009,1,208,yahoo.com,com,1,91.73
2454,Everett,WA,98208,USA,9/30/2010,1, ,hotmail.com,com,0,75.9
3164,Santee,CA,92071,USA,5/7/2011,2,619,yahoo.com,com,0,86.15
3215,West Jordan,UT,84084,USA,5/20/2011,1,801,yahoo.com,com,0,29.98
4376,Portland,OR,97220,USA,2/7/2013,1,503,personal domain,us,0,48.3
4879,Gettysburg,SD,57442,USA,10/31/2015,1,605,personal domain,net,0,53.67
2576,Wichita,KS,67203,USA,11/22/2010,1, ,yahoo.com,com,0,19.64
964,Bob,BOB,19047,US,11/10/2009,0,215,aol.com,com,1,0
3917,Somerset,MA,02726-2900,USA,4/3/2012,1,508,comcast.net,net,0,13.29
2911,Sugarcreek,OH,44681,USA,3/10/2011,0,330,frontier.com,com,1,0
1597,Kihei,HI,96753,US,3/17/2010,1,808,personal domain,com,1,246.63
4546,Harlingen,TX,78550,USA,7/29/2013,1,956,yahoo.com,com,0,53.23
1457,Noblesville,IN,46060,US,3/1/2010,1,317,gmail.com,com,0,15.63
2743,Pottstown,PA,19465,USA,1/27/2011,0,610,hotmail.com,com,1,0
1227,Osage,IA,50461,US,1/20/2010,1,641,personal domain,com,1,9.88
3442,Murfreesboro,TN,37128,USA,8/12/2011,1,512,bellsouth.net,net,0,42.1
684,Silver Lake,IN,46982,US,9/6/2009,1,574,live.com,com,1,0
3222,pembroke pines,FL,33026,USA,5/22/2011,1,954,yahoo.com,com,0,91.17
689,Deerfield,OHIO,44411,US,9/6/2009,1,330,aol.com,com,0,15.29
4457,Champlin,MN,55316,USA,4/20/2013,1, ,personal domain, ,0,55.74
840,Corona,CA,92882,US,10/14/2009,0,951,sbcglobal.net,net,1,0
300,Culdesac,IDAHO,83524,US,5/12/2009,1,208,q.com,com,0,22.27
4889,Kodiak,AK,99615,USA,1/6/2016,1,360,yahoo.com,com,0,71.67
4902,saginaw,MI,48604,USA,2/26/2016,1,989,aol.com,com,0,23.57
4009,Yuma,AZ,85367,USA,5/15/2012,1,425,aol.com,com,0,16.99
3679,PICO RIVERA,CA,90660,USA,12/2/2011,1,562,yahoo.com,com,0,17.78
3515,Kissimmee,FL,34759,USA,9/12/2011,1,407,gmail.com,com,0,59.1
2732,Huntington Station,NY,11746,USA,1/24/2011,2,631,personal domain,com,1,227.74
115,Montebello,CA,90640,US,11/22/2008,1,323,hotmail.com,com,0,15.94
608,Minneapolis,MN,55415,US,8/18/2009,1,715,gmail.com,com,1,0
73,Hampton,VA,23666,US,9/29/2008,1,757,yahoo.com,com,0,26.93
4774,Oak Forest,IL,60452,USA,12/12/2014,1,708,ameritech.net,net,0,21.85
2758,Seattle,WA,98101,USA,1/31/2011,2,206,personal domain,com,0,201.99
1178,Cicero,IN,46034,US,1/7/2010,1,317,personal domain,edu,0,15.63
3798,Pittsburgh,PA,15220,USA,2/17/2012,1,412,personal domain, ,0,58.58
2398,Mount Sterling,KY,40353,USA,9/14/2010,0,859,bellsouth.net,net,1,0
1233,Houston,TX,77092,US,1/22/2010,1,832,gmail.com,com,0,19.89
509,Manhattan,IL,60442,US,7/17/2009,1,219,hotmail.com,com,0,19.59
3749,Mannford,OK,74044,USA,1/25/2012,1,918,personal domain, ,0,99.15
932,Staunton,VIRGINIA,24401,US,11/4/2009,0,540,comcast.net,net,1,0
2894,Renton,WA,98059,USA,3/7/2011,1, ,hotmail.com,com,0,77.21
1575,Vevay,IN,47043,US,3/16/2010,1,812,personal domain,com,1,0
1572,West Sacramento,CA,95605,US,3/15/2010,1,916,yahoo.com,com,0,18.76
419,Prescott Valley,AZ,86314,US,6/13/2009,0,,hotmail.com,com,0,0
3544,Lobelville,TN,37097,USA,9/24/2011,1,931,tds.net,net,0,36.62
925,Indianapolis,IN,46254,US,11/3/2009,1,317,aol.com,com,0,24.58
1216,Colleyville,TEXAS,76034,US,1/17/2010,1,817,yahoo.com,com,0,69.16
1756,Mobile,ALABAMA,36695,US,4/13/2010,0,639,aol.com,com,0,0
4930,Rockford,IL,61109,USA,10/23/2016,1, ,gmail.com,com,0,53.48
2147,Woodacre,CA,94973,US,7/3/2010,0,415,gmail.com,com,0,0
3819,Pleasant Grove,UT,84602,USA,2/27/2012,0,801,me.com,com,1,0
1501,Miramar,FL,33025,US,3/7/2010,1,954,hotmail.com,com,0,17.91
1073,Monroeville,PA,15146,US,12/8/2009,2,412,comcast.net,net,1,19.39
2032,Tolar,TX,76476,US,6/6/2010,0,254,personal domain,net,0,0
952,Indianapolis,IN,46226,US,11/8/2009,0,317,yahoo.com,com,1,0
2362,Somis,CA,93066,USA,8/30/2010,1,805,verizon.net,net,0,60.82
2796,silverton,OR,97381,USA,2/11/2011,1, ,gmail.com,com,0,32.73
945,Indianapolis,IN,46234,US,11/6/2009,0,,yahoo.com,com,0,0
2783,Anchorage,AK,99504,USA,2/6/2011,1,907,gmail.com,com,0,55.67
3091,Vicksburg,MS,39180,USA,4/17/2011,1, ,hotmail.com,com,0,48.75
3591,Boise,ID,83706,USA,10/13/2011,1,208,yahoo.com,com,0,21.47
4957,Jackson,TN,38305,USA,11/26/2017,1,347,gmail.com,com,0,16.49
3445,Sequiim,WA,98382,USA,8/14/2011,1, ,yahoo.com,com,0,54.67
2757,lockport,NY,14094,USA,1/30/2011,1,716,yahoo.com,com,0,19.39
1092,Canyon,TEXAS,79015,US,12/12/2009,1,806,hotmail.com,com,0,28.51
1401,Fountain Hills,AZ,85268,US,2/18/2010,0,480,gmail.com,com,0,0
409,Hicksville,OH,43526,US,6/10/2009,2,419,yahoo.com,com,1,0
438,Morrison,COLORADO,80465,US,6/19/2009,0,303,aol.com,com,1,0
2232,East Peoria,IL,61611,USA,7/23/2010,1,309,att.net,net,0,113.4
493,Panama City,FL,32404,US,7/12/2009,1,850,netscape.net,net,0,163.76
671,Punta Gorda,FL,33950,US,9/2/2009,1,941,yahoo.com,com,0,25.55
3276,Pennington,NJ,8534,USA,6/8/2011,0,609,comcast.net,net,1,0
3260,Altamonte Springs,FL,32714,USA,6/2/2011,1,407,personal domain,com,1,101.92
1154,Wilmer,AL,36587,US,12/31/2009,0,251,yahoo.com,com,1,0
1536,Brighton,MI,48116,US,3/11/2010,1,810,yahoo.com,com,1,19.76
2748,Dallas,TX,75238,USA,1/28/2011,1,214,yahoo.com,com,0,13.38
4586,Oregon City,OR,97045,USA,10/4/2013,1,503,gmail.com,com,0,18.84
1468,Ronkonkoma,NY,11779,US,3/1/2010,1,631,aol.com,com,0,194.76
1165,Mountain Home,AR,72653,US,1/4/2010,1,,centurytel.net,net,0,20.84
1088,Lake Jackson,TX,77566,US,12/12/2009,1,979,personal domain,com,0,54.52
2780,Longwood,FL,32750,USA,2/6/2011,1,407,cfl.rr.com,com,0,33.58
3782,Clifton,VA,20124,USA,2/9/2012,1,703,personal domain,edu,0,32.82
2248,Vicksburg,MS,39180,USA,7/28/2010,0,601,yahoo.com,com,1,0
1840,Merrill,WI,54452,US,5/1/2010,1,715,personal domain,com,0,128.77
